<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.24	16:00:00	1.13770	1.13870	1.13475	1.13799	14380	0	2
2025.04.24	20:00:00	1.13798	1.13974	1.13637	1.13933	6860	0	2
2025.04.25	00:00:00	1.13814	1.13909	1.13468	1.13473	5935	0	2
2025.04.25	04:00:00	1.13473	1.13592	1.13156	1.13350	10060	0	2
2025.04.25	08:00:00	1.13350	1.13681	1.13216	1.13504	12509	0	2
2025.04.25	12:00:00	1.13504	1.13666	1.13341	1.13524	10639	0	2
2025.04.25	16:00:00	1.13523	1.13886	1.13330	1.13686	11943	0	2
2025.04.25	20:00:00	1.13686	1.13826	1.13568	1.13596	6114	0	2
2025.04.28	00:00:00	1.13585	1.13655	1.13398	1.13637	4158	0	2
2025.04.28	04:00:00	1.13637	1.13725	1.13430	1.13722	6998	0	2
2025.04.28	08:00:00	1.13722	1.13808	1.13295	1.13435	10800	0	2
2025.04.28	12:00:00	1.13435	1.13727	1.13410	1.13509	9804	0	2
2025.04.28	16:00:00	1.13509	1.14221	1.13395	1.14114	14607	0	2
2025.04.28	20:00:00	1.14114	1.14247	1.14002	1.14230	7457	0	2
2025.04.29	00:00:00	1.14185	1.14218	1.13992	1.13997	4501	0	2
2025.04.29	04:00:00	1.13997	1.14199	1.13740	1.13782	8220	0	2
2025.04.29	08:00:00	1.13782	1.14121	1.13760	1.13853	11584	0	2
2025.04.29	12:00:00	1.13853	1.14145	1.13701	1.14106	10728	0	2
2025.04.29	16:00:00	1.14106	1.14188	1.13789	1.14032	15341	0	2
2025.04.29	20:00:00	1.14032	1.14046	1.13760	1.13853	6648	0	2
2025.04.30	00:00:00	1.13818	1.13956	1.13767	1.13825	4987	0	2
2025.04.30	04:00:00	1.13825	1.13864	1.13550	1.13733	7533	0	2
2025.04.30	08:00:00	1.13732	1.13994	1.13622	1.13713	10213	0	2
2025.04.30	12:00:00	1.13714	1.13886	1.13559	1.13740	11742	0	2
2025.04.30	16:00:00	1.13737	1.13791	1.13232	1.13554	17135	0	2
2025.04.30	20:00:00	1.13555	1.13647	1.13170	1.13239	8149	0	2
2025.05.01	00:00:00	1.13254	1.13309	1.13188	1.13218	4841	0	2
2025.05.01	04:00:00	1.13218	1.13222	1.12997	1.13024	7227	0	2
2025.05.01	08:00:00	1.13025	1.13308	1.12874	1.13197	10355	0	2
2025.05.01	12:00:00	1.13197	1.13410	1.13082	1.13154	10052	0	2
2025.05.01	16:00:00	1.13151	1.13276	1.12659	1.12905	14291	0	2
2025.05.01	20:00:00	1.12905	1.12937	1.12750	1.12927	6670	0	2
2025.05.02	00:00:00	1.12846	1.12992	1.12740	1.12822	4781	0	2
2025.05.02	04:00:00	1.12825	1.13153	1.12784	1.13039	8637	0	2
2025.05.02	08:00:00	1.13040	1.13378	1.13024	1.13311	11090	0	2
2025.05.02	12:00:00	1.13330	1.13548	1.13037	1.13189	13566	0	2
2025.05.02	16:00:00	1.13187	1.13808	1.13147	1.13198	18332	0	2
2025.05.02	20:00:00	1.13198	1.13202	1.12924	1.12984	7506	0	2
2025.05.05	00:00:00	1.13006	1.13279	1.12901	1.13223	5686	0	2
2025.05.05	04:00:00	1.13232	1.13467	1.13226	1.13374	7846	0	2
2025.05.05	08:00:00	1.13374	1.13474	1.13113	1.13260	11483	0	2
2025.05.05	12:00:00	1.13264	1.13633	1.13262	1.13598	11139	0	2
2025.05.05	16:00:00	1.13599	1.13648	1.12991	1.13022	13033	0	2
2025.05.05	20:00:00	1.13022	1.13209	1.12972	1.13135	5562	0	2
2025.05.06	00:00:00	1.13126	1.13198	1.12808	1.12861	3681	0	2
2025.05.06	04:00:00	1.12860	1.13275	1.12799	1.13245	7884	0	2
2025.05.06	08:00:00	1.13245	1.13494	1.13135	1.13271	12011	0	2
2025.05.06	12:00:00	1.13271	1.13437	1.13052	1.13403	11300	0	2
2025.05.06	16:00:00	1.13402	1.13695	1.13262	1.13486	13008	0	2
2025.05.06	20:00:00	1.13489	1.13811	1.13489	1.13724	6710	0	2
2025.05.07	00:00:00	1.13637	1.13732	1.13253	1.13409	9226	0	2
2025.05.07	04:00:00	1.13409	1.13515	1.13262	1.13436	9946	0	2
2025.05.07	08:00:00	1.13435	1.13779	1.13429	1.13580	10985	0	2
2025.05.07	12:00:00	1.13578	1.13727	1.13472	1.13591	9517	0	2
2025.05.07	16:00:00	1.13591	1.13709	1.13370	1.13489	11042	0	2
2025.05.07	20:00:00	1.13488	1.13649	1.12915	1.13020	13512	0	2
2025.05.08	00:00:00	1.13032	1.13223	1.12998	1.13100	4748	0	2
2025.05.08	04:00:00	1.13100	1.13360	1.13082	1.13180	8633	0	2
2025.05.08	08:00:00	1.13180	1.13182	1.12702	1.12877	12574	0	2
2025.05.08	12:00:00	1.12877	1.13201	1.12753	1.12995	11620	0	2
2025.05.08	16:00:00	1.12996	1.13163	1.12204	1.12260	17058	0	2
2025.05.08	20:00:00	1.12260	1.12306	1.12120	1.12292	7747	0	2
2025.05.09	00:00:00	1.12201	1.12333	1.12132	1.12269	4580	0	2
2025.05.09	04:00:00	1.12269	1.12296	1.11965	1.12278	8601	0	2
2025.05.09	08:00:00	1.12278	1.12593	1.12182	1.12563	10554	0	2
2025.05.09	12:00:00	1.12563	1.12600	1.12422	1.12539	10007	0	2
2025.05.09	16:00:00	1.12539	1.12927	1.12531	1.12585	12081	0	2
2025.05.09	20:00:00	1.12583	1.12662	1.12464	1.12474	4795	0	2
2025.05.12	00:00:00	1.11979	1.12391	1.11919	1.12386	7099	0	2
2025.05.12	04:00:00	1.12386	1.12427	1.12222	1.12274	8908	0	2
2025.05.12	08:00:00	1.12274	1.12359	1.10824	1.11375	21165	0	2
2025.05.12	12:00:00	1.11370	1.11418	1.10721	1.11134	18030	0	2
2025.05.12	16:00:00	1.11135	1.11345	1.10837	1.10846	16697	0	2
2025.05.12	20:00:00	1.10846	1.10967	1.10653	1.10873	7575	0	2
2025.05.13	00:00:00	1.10877	1.11065	1.10846	1.11045	5671	0	2
2025.05.13	04:00:00	1.11045	1.11170	1.10991	1.11168	8541	0	2
2025.05.13	08:00:00	1.11168	1.11243	1.11014	1.11118	11734	0	2
2025.05.13	12:00:00	1.11118	1.11313	1.10970	1.11307	10879	0	2
2025.05.13	16:00:00	1.11306	1.11830	1.11274	1.11757	16277	0	2
2025.05.13	20:00:00	1.11757	1.11945	1.11676	1.11873	5668	0	2
2025.05.14	00:00:00	1.11853	1.11972	1.11802	1.11920	4648	0	2
2025.05.14	04:00:00	1.11920	1.12006	1.11829	1.11885	9413	0	2
2025.05.14	08:00:00	1.11885	1.12521	1.11801	1.12386	14187	0	2
2025.05.14	12:00:00	1.12394	1.12656	1.12094	1.12252	13915	0	2
2025.05.14	16:00:00	1.12252	1.12347	1.11757	1.11890	16999	0	2
2025.05.14	20:00:00	1.11888	1.11969	1.11644	1.11731	7248	0	2
2025.05.15	00:00:00	1.11764	1.11943	1.11720	1.11918	4514	0	2
2025.05.15	04:00:00	1.11915	1.12013	1.11888	1.11928	7718	0	2
2025.05.15	08:00:00	1.11928	1.12278	1.11855	1.12101	11499	0	2
2025.05.15	12:00:00	1.12102	1.12139	1.11785	1.12098	11303	0	2
2025.05.15	16:00:00	1.12098	1.12238	1.11726	1.11808	15294	0	2
2025.05.15	20:00:00	1.11808	1.11892	1.11703	1.11854	5749	0	2
2025.05.16	00:00:00	1.11838	1.12083	1.11784	1.12048	4636	0	2
2025.05.16	04:00:00	1.12048	1.12087	1.11962	1.12030	6858	0	2
2025.05.16	08:00:00	1.12032	1.12195	1.11971	1.11990	10038	0	2
2025.05.16	12:00:00	1.11989	1.12087	1.11882	1.11971	9547	0	2
2025.05.16	16:00:00	1.11971	1.12056	1.11311	1.11450	13684	0	2
2025.05.16	20:00:00	1.11451	1.11615	1.11394	1.11602	5558	0	2
2025.05.19	00:00:00	1.11732	1.11986	1.11683	1.11973	6839	0	2
2025.05.19	04:00:00	1.11973	1.11990	1.11723	1.11839	7947	0	2
2025.05.19	08:00:00	1.11839	1.12592	1.11763	1.12573	12939	0	2
2025.05.19	12:00:00	1.12577	1.12882	1.12551	1.12568	13342	0	2
2025.05.19	16:00:00	1.12570	1.12652	1.12289	1.12353	13425	0	2
2025.05.19	20:00:00	1.12353	1.12447	1.12241	1.12428	4837	0	2
2025.05.20	00:00:00	1.12347	1.12433	1.12178	1.12279	3676	0	2
2025.05.20	04:00:00	1.12279	1.12512	1.12259	1.12421	8198	0	2
2025.05.20	08:00:00	1.12416	1.12777	1.12416	1.12583	12754	0	2
2025.05.20	12:00:00	1.12583	1.12671	1.12237	1.12344	10286	0	2
2025.05.20	16:00:00	1.12344	1.12698	1.12248	1.12567	13571	0	2
2025.05.20	20:00:00	1.12567	1.12848	1.12547	1.12833	5901	0	2
2025.05.21	00:00:00	1.12822	1.13014	1.12780	1.12954	5405	0	2
2025.05.21	04:00:00	1.12954	1.13396	1.12869	1.13290	9863	0	2
2025.05.21	08:00:00	1.13290	1.13530	1.13122	1.13224	13492	0	2
2025.05.21	12:00:00	1.13224	1.13618	1.13148	1.13346	12664	0	2
2025.05.21	16:00:00	1.13347	1.13542	1.13232	1.13403	13759	0	2
2025.05.21	20:00:00	1.13403	1.13628	1.13155	1.13299	9666	0	2
2025.05.22	00:00:00	1.13228	1.13434	1.13111	1.13272	7434	0	2
2025.05.22	04:00:00	1.13272	1.13448	1.13172	1.13330	10744	0	2
2025.05.22	08:00:00	1.13332	1.13420	1.12952	1.13018	15042	0	2
2025.05.22	12:00:00	1.13018	1.13149	1.12847	1.12950	13304	0	2
2025.05.22	16:00:00	1.12951	1.13089	1.12659	1.12693	16146	0	2
2025.05.22	20:00:00	1.12692	1.12856	1.12558	1.12800	6801	0	2
2025.05.23	00:00:00	1.12764	1.12997	1.12764	1.12970	4849	0	2
2025.05.23	04:00:00	1.12970	1.13208	1.12951	1.13179	7786	0	2
2025.05.23	08:00:00	1.13179	1.13446	1.13082	1.13420	10186	0	2
2025.05.23	12:00:00	1.13420	1.13755	1.12974	1.13335	19090	0	2
2025.05.23	16:00:00	1.13334	1.13596	1.13108	1.13582	15160	0	2
2025.05.23	20:00:00	1.13582	1.13693	1.13516	1.13639	6183	0	2
2025.05.26	00:00:00	1.13638	1.13976	1.13603	1.13969	7929	0	2
2025.05.26	04:00:00	1.13968	1.14187	1.13880	1.14093	9867	0	2
2025.05.26	08:00:00	1.14092	1.14185	1.13829	1.13845	10217	0	2
2025.05.26	12:00:00	1.13846	1.13868	1.13689	1.13752	6268	0	2
2025.05.26	16:00:00	1.13752	1.13855	1.13732	1.13833	5311	0	2
2025.05.26	20:00:00	1.13834	1.13878	1.13785	1.13868	1578	0	2
2025.05.27	00:00:00	1.13816	1.14029	1.13797	1.14000	4396	0	2
2025.05.27	04:00:00	1.14000	1.14071	1.13777	1.13783	6954	0	2
2025.05.27	08:00:00	1.13788	1.13929	1.13370	1.13488	13288	0	2
2025.05.27	12:00:00	1.13485	1.13677	1.13407	1.13666	10527	0	2
2025.05.27	16:00:00	1.13666	1.13753	1.13233	1.13316	12829	0	2
2025.05.27	20:00:00	1.13315	1.13387	1.13264	1.13291	5280	0	2
2025.05.28	00:00:00	1.13258	1.13451	1.13252	1.13343	4193	0	2
2025.05.28	04:00:00	1.13343	1.13388	1.13005	1.13060	10294	0	2
2025.05.28	08:00:00	1.13060	1.13342	1.12954	1.13321	11125	0	2
2025.05.28	12:00:00	1.13321	1.13406	1.13074	1.13109	10199	0	2
2025.05.28	16:00:00	1.13110	1.13246	1.12838	1.12940	14123	0	2
2025.05.28	20:00:00	1.12940	1.13007	1.12843	1.12930	6237	0	2
2025.05.29	00:00:00	1.12912	1.12971	1.12101	1.12347	11564	0	2
2025.05.29	04:00:00	1.12345	1.12570	1.12234	1.12477	10953	0	2
2025.05.29	08:00:00	1.12477	1.12826	1.12310	1.12718	12607	0	2
2025.05.29	12:00:00	1.12718	1.13497	1.12679	1.13493	12730	0	2
2025.05.29	16:00:00	1.13493	1.13799	1.13393	1.13714	15095	0	2
2025.05.29	20:00:00	1.13714	1.13843	1.13607	1.13685	5989	0	2
2025.05.30	00:00:00	1.13660	1.13847	1.13642	1.13725	5809	0	2
2025.05.30	04:00:00	1.13725	1.13898	1.13456	1.13460	8857	0	2
2025.05.30	08:00:00	1.13460	1.13544	1.13234	1.13239	11237	0	2
2025.05.30	12:00:00	1.13239	1.13585	1.13231	1.13460	11891	0	2
2025.05.30	16:00:00	1.13460	1.13585	1.13125	1.13503	16950	0	2
2025.05.30	20:00:00	1.13503	1.13671	1.13447	1.13467	6827	0	2
2025.06.02	00:00:00	1.13453	1.13746	1.13442	1.13686	6318	0	2
2025.06.02	04:00:00	1.13686	1.13820	1.13543	1.13653	8681	0	2
2025.06.02	08:00:00	1.13653	1.14367	1.13637	1.14201	11529	0	2
2025.06.02	12:00:00	1.14201	1.14369	1.14090	1.14182	10998	0	2
2025.06.02	16:00:00	1.14182	1.14497	1.14043	1.14185	14294	0	2
2025.06.02	20:00:00	1.14182	1.14461	1.14160	1.14419	6069	0	2
2025.06.03	00:00:00	1.14370	1.14545	1.14345	1.14433	4491	0	2
2025.06.03	04:00:00	1.14433	1.14433	1.14160	1.14253	8256	0	2
2025.06.03	08:00:00	1.14253	1.14322	1.14054	1.14115	10349	0	2
2025.06.03	12:00:00	1.14115	1.14180	1.13771	1.13819	9887	0	2
2025.06.03	16:00:00	1.13821	1.13949	1.13641	1.13733	13362	0	2
2025.06.03	20:00:00	1.13733	1.13817	1.13677	1.13716	4221	0	2
2025.06.04	00:00:00	1.13695	1.13891	1.13684	1.13825	4997	0	2
2025.06.04	04:00:00	1.13825	1.13931	1.13648	1.13667	8660	0	2
2025.06.04	08:00:00	1.13667	1.14038	1.13571	1.13994	10775	0	2
2025.06.04	12:00:00	1.13994	1.14110	1.13749	1.14092	10694	0	2
2025.06.04	16:00:00	1.14094	1.14343	1.13928	1.14330	13628	0	2
2025.06.04	20:00:00	1.14330	1.14335	1.14100	1.14202	4943	0	2
2025.06.05	00:00:00	1.14142	1.14294	1.14136	1.14290	4589	0	2
2025.06.05	04:00:00	1.14291	1.14348	1.14078	1.14103	8433	0	2
2025.06.05	08:00:00	1.14106	1.14250	1.14044	1.14128	9128	0	2
2025.06.05	12:00:00	1.14125	1.14485	1.14097	1.14294	12028	0	2
2025.06.05	16:00:00	1.14294	1.14948	1.14185	1.14478	19594	0	2
2025.06.05	20:00:00	1.14478	1.14482	1.14311	1.14438	6965	0	2
2025.06.06	00:00:00	1.14444	1.14572	1.14395	1.14502	4317	0	2
2025.06.06	04:00:00	1.14502	1.14522	1.14330	1.14399	6586	0	2
2025.06.06	08:00:00	1.14398	1.14423	1.14115	1.14145	8817	0	2
2025.06.06	12:00:00	1.14146	1.14311	1.13833	1.13967	11963	0	2
2025.06.06	16:00:00	1.13967	1.14162	1.13716	1.13871	17361	0	2
2025.06.06	20:00:00	1.13872	1.14018	1.13845	1.13926	5483	0	2
2025.06.09	00:00:00	1.13956	1.14112	1.13900	1.13937	3874	0	2
2025.06.09	04:00:00	1.13937	1.14251	1.13937	1.14183	6524	0	2
2025.06.09	08:00:00	1.14183	1.14360	1.14120	1.14283	7923	0	2
2025.06.09	12:00:00	1.14283	1.14391	1.13944	1.14003	8111	0	2
2025.06.09	16:00:00	1.13996	1.14256	1.13864	1.14245	9148	0	2
2025.06.09	20:00:00	1.14244	1.14308	1.14184	1.14184	4242	0	2
2025.06.10	00:00:00	1.14202	1.14355	1.14175	1.14242	3871	0	2
2025.06.10	04:00:00	1.14242	1.14282	1.13862	1.13994	8309	0	2
2025.06.10	08:00:00	1.13994	1.14147	1.13728	1.14082	12197	0	2
2025.06.10	12:00:00	1.14082	1.14403	1.14035	1.14321	9062	0	2
2025.06.10	16:00:00	1.14321	1.14475	1.14156	1.14235	10082	0	2
2025.06.10	20:00:00	1.14242	1.14365	1.14164	1.14249	4551	0	2
2025.06.11	00:00:00	1.14228	1.14396	1.14203	1.14208	6037	0	2
2025.06.11	04:00:00	1.14208	1.14268	1.14059	1.14156	7069	0	2
2025.06.11	08:00:00	1.14156	1.14384	1.14054	1.14307	8552	0	2
2025.06.11	12:00:00	1.14307	1.14893	1.14228	1.14604	12008	0	2
2025.06.11	16:00:00	1.14604	1.14958	1.14529	1.14895	13355	0	2
2025.06.11	20:00:00	1.14896	1.14994	1.14793	1.14870	6827	0	2
2025.06.12	00:00:00	1.14823	1.15265	1.14823	1.15211	6285	0	2
2025.06.12	04:00:00	1.15211	1.15290	1.15064	1.15152	9326	0	2
2025.06.12	08:00:00	1.15145	1.15472	1.15059	1.15442	12435	0	2
2025.06.12	12:00:00	1.15441	1.16316	1.15401	1.16098	16458	0	2
2025.06.12	16:00:00	1.16095	1.16170	1.15670	1.15761	14700	0	2
2025.06.12	20:00:00	1.15759	1.15871	1.15637	1.15860	6077	0	2
2025.06.13	00:00:00	1.15825	1.16144	1.15395	1.15587	10137	0	2
2025.06.13	04:00:00	1.15587	1.15601	1.15140	1.15252	14228	0	2
2025.06.13	08:00:00	1.15252	1.15606	1.15118	1.15286	14469	0	2
2025.06.13	12:00:00	1.15285	1.15357	1.14889	1.15163	13677	0	2
2025.06.13	16:00:00	1.15160	1.15694	1.15013	1.15544	12783	0	2
2025.06.13	20:00:00	1.15544	1.15554	1.15334	1.15470	7688	0	2
2025.06.16	00:00:00	1.15315	1.15475	1.15261	1.15347	9687	0	2
2025.06.16	04:00:00	1.15343	1.15443	1.15236	1.15358	8368	0	2
2025.06.16	08:00:00	1.15358	1.15865	1.15358	1.15785	12016	0	2
2025.06.16	12:00:00	1.15783	1.15858	1.15697	1.15840	9408	0	2
2025.06.16	16:00:00	1.15840	1.16146	1.15783	1.15839	13679	0	2
2025.06.16	20:00:00	1.15839	1.15849	1.15543	1.15616	5926	0	2
2025.06.17	00:00:00	1.15592	1.15645	1.15425	1.15497	7031	0	2
2025.06.17	04:00:00	1.15497	1.15672	1.15457	1.15610	8025	0	2
2025.06.17	08:00:00	1.15610	1.15724	1.15453	1.15512	9852	0	2
2025.06.17	12:00:00	1.15516	1.15797	1.15478	1.15503	10132	0	2
2025.06.17	16:00:00	1.15503	1.15694	1.14989	1.15028	14434	0	2
2025.06.17	20:00:00	1.15029	1.15086	1.14745	1.14840	10244	0	2
2025.06.18	00:00:00	1.14776	1.14967	1.14745	1.14923	5890	0	2
2025.06.18	04:00:00	1.14921	1.15079	1.14894	1.15056	7876	0	2
2025.06.18	08:00:00	1.15055	1.15234	1.14984	1.15020	9686	0	2
2025.06.18	12:00:00	1.15020	1.15167	1.14918	1.15061	9576	0	2
2025.06.18	16:00:00	1.15057	1.15301	1.14843	1.15030	13962	0	2
2025.06.18	20:00:00	1.15030	1.15292	1.14606	1.14794	15691	0	2
2025.06.19	00:00:00	1.14723	1.14887	1.14712	1.14809	5957	0	2
2025.06.19	04:00:00	1.14809	1.14818	1.14508	1.14693	8782	0	2
2025.06.19	08:00:00	1.14693	1.14792	1.14462	1.14765	11891	0	2
2025.06.19	12:00:00	1.14765	1.14874	1.14676	1.14774	10024	0	2
2025.06.19	16:00:00	1.14770	1.14844	1.14545	1.14566	8521	0	2
2025.06.19	20:00:00	1.14566	1.15000	1.14554	1.14987	3790	0	2
2025.06.20	00:00:00	1.14858	1.15239	1.14858	1.15228	5549	0	2
2025.06.20	04:00:00	1.15227	1.15323	1.15111	1.15270	8083	0	2
2025.06.20	08:00:00	1.15270	1.15296	1.15099	1.15225	9819	0	2
2025.06.20	12:00:00	1.15224	1.15348	1.15058	1.15127	9568	0	2
2025.06.20	16:00:00	1.15130	1.15371	1.14951	1.15359	12433	0	2
2025.06.20	20:00:00	1.15359	1.15439	1.15137	1.15214	5955	0	2
2025.06.23	00:00:00	1.14563	1.15072	1.14563	1.14892	8989	0	2
2025.06.23	04:00:00	1.14892	1.15067	1.14723	1.14903	9695	0	2
2025.06.23	08:00:00	1.14907	1.15209	1.14802	1.14817	12596	0	2
2025.06.23	12:00:00	1.14817	1.14828	1.14535	1.14675	12402	0	2
2025.06.23	16:00:00	1.14675	1.15574	1.14648	1.15446	18591	0	2
2025.06.23	20:00:00	1.15447	1.15813	1.15405	1.15779	10454	0	2
2025.06.24	00:00:00	1.15761	1.16086	1.15726	1.15992	8399	0	2
2025.06.24	04:00:00	1.15993	1.16141	1.15866	1.16063	8936	0	2
2025.06.24	08:00:00	1.16062	1.16222	1.15799	1.15926	14396	0	2
2025.06.24	12:00:00	1.15926	1.16180	1.15919	1.16006	10944	0	2
2025.06.24	16:00:00	1.16006	1.16414	1.15821	1.16240	16124	0	2
2025.06.24	20:00:00	1.16238	1.16324	1.16082	1.16105	6727	0	2
2025.06.25	00:00:00	1.16072	1.16267	1.16034	1.16251	4985	0	2
2025.06.25	04:00:00	1.16251	1.16313	1.16109	1.16137	7430	0	2
2025.06.25	08:00:00	1.16138	1.16226	1.15899	1.16099	9715	0	2
2025.06.25	12:00:00	1.16098	1.16133	1.15901	1.15928	8906	0	2
2025.06.25	16:00:00	1.15928	1.15953	1.15902	1.15936	213	0	2
