datetime,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2025-04-01 04:00:00,1.08252,1.08301,1.08167,1.0825,6229
2025-04-01 08:00:00,1.08251,1.08251,1.0799,1.08176,9360
2025-04-01 12:00:00,1.08176,1.08291,1.07782,1.07871,11269
2025-04-01 16:00:00,1.07871,1.08123,1.07792,1.07997,13378
2025-04-01 20:00:00,1.07997,1.08045,1.07851,1.07948,5221
2025-04-02 00:00:00,1.07871,1.08081,1.07871,1.07904,4095
2025-04-02 04:00:00,1.07904,1.08018,1.0787,1.07926,4865
2025-04-02 08:00:00,1.07926,1.08018,1.078,1.07974,7721
2025-04-02 12:00:00,1.07974,1.08194,1.07859,1.08191,8913
2025-04-02 16:00:00,1.08187,1.08729,1.08146,1.08522,13062
2025-04-02 20:00:00,1.08522,1.09241,1.08105,1.08425,11715
2025-04-03 00:00:00,1.08425,1.09113,1.08051,1.08905,15206
2025-04-03 04:00:00,1.08905,1.09245,1.08864,1.09066,11793
2025-04-03 08:00:00,1.09067,1.10208,1.09063,1.10092,18529
2025-04-03 12:00:00,1.10094,1.11454,1.10037,1.10816,22632
2025-04-03 16:00:00,1.10815,1.1135,1.10328,1.1039,23386
2025-04-03 20:00:00,1.10386,1.10524,1.10158,1.10523,9412
2025-04-04 00:00:00,1.10492,1.10714,1.10366,1.10605,7084
2025-04-04 04:00:00,1.10604,1.10985,1.10572,1.10873,11557
2025-04-04 08:00:00,1.10873,1.11075,1.09754,1.09962,18227
2025-04-04 12:00:00,1.09967,1.10888,1.09645,1.10198,29579
2025-04-04 16:00:00,1.10201,1.10481,1.09601,1.09711,32153
2025-04-04 20:00:00,1.09711,1.09768,1.09241,1.09622,18155
2025-04-07 00:00:00,1.08854,1.10002,1.08803,1.09669,17794
2025-04-07 04:00:00,1.09669,1.09874,1.09197,1.09847,14683
2025-04-07 08:00:00,1.09847,1.10497,1.09678,1.0992,25073
2025-04-07 12:00:00,1.09918,1.09964,1.09352,1.09735,24564
2025-04-07 16:00:00,1.09744,1.09815,1.09009,1.09321,28877
2025-04-07 20:00:00,1.09322,1.09528,1.09014,1.09052,14670
2025-04-08 00:00:00,1.09014,1.09498,1.09014,1.09397,6748
2025-04-08 04:00:00,1.09396,1.09801,1.09377,1.09757,10976
2025-04-08 08:00:00,1.09757,1.09918,1.09214,1.09366,18247
2025-04-08 12:00:00,1.09366,1.09684,1.09111,1.09483,18218
2025-04-08 16:00:00,1.09483,1.09557,1.08882,1.09295,22014
2025-04-08 20:00:00,1.09294,1.09778,1.09261,1.09547,15819
2025-04-09 00:00:00,1.09516,1.10165,1.09473,1.10146,9292
2025-04-09 04:00:00,1.10146,1.10688,1.10094,1.10687,18428
2025-04-09 08:00:00,1.10684,1.10897,1.0998,1.10274,26457
2025-04-09 12:00:00,1.10271,1.1095,1.10092,1.10754,24136
2025-04-09 16:00:00,1.1076,1.10817,1.10134,1.10202,21198
2025-04-09 20:00:00,1.10201,1.10638,1.09132,1.09492,25340
2025-04-10 00:00:00,1.09461,1.09865,1.09428,1.09861,10419
2025-04-10 04:00:00,1.09861,1.0989,1.09613,1.09826,11724
2025-04-10 08:00:00,1.09826,1.10478,1.09626,1.10375,18369
2025-04-10 12:00:00,1.10375,1.11317,1.10337,1.1097,19810
2025-04-10 16:00:00,1.10976,1.12288,1.10908,1.11967,24738
2025-04-10 20:00:00,1.11966,1.12413,1.11587,1.12016,17000
2025-04-11 00:00:00,1.1191,1.13813,1.11862,1.13102,15200
2025-04-11 04:00:00,1.13102,1.13543,1.12757,1.13224,19376
2025-04-11 08:00:00,1.13224,1.14733,1.12464,1.14272,24985
2025-04-11 12:00:00,1.14268,1.14268,1.132,1.13953,25265
2025-04-11 16:00:00,1.13953,1.14122,1.12764,1.13058,27088
2025-04-11 20:00:00,1.13052,1.13528,1.12825,1.13506,13187
2025-04-14 00:00:00,1.13164,1.13707,1.13134,1.13654,10559
2025-04-14 04:00:00,1.13654,1.1409,1.13577,1.13675,12858
2025-04-14 08:00:00,1.13675,1.14247,1.13527,1.13875,17981
2025-04-14 12:00:00,1.13875,1.14076,1.13345,1.13387,15585
2025-04-14 16:00:00,1.13387,1.13818,1.12958,1.13307,19710
2025-04-14 20:00:00,1.13308,1.13697,1.13284,1.13503,9385
2025-04-15 00:00:00,1.13422,1.13612,1.13171,1.13286,6290
2025-04-15 04:00:00,1.13286,1.13631,1.13157,1.13568,8791
2025-04-15 08:00:00,1.13568,1.1379,1.13204,1.13469,14006
2025-04-15 12:00:00,1.13446,1.1356,1.13086,1.13129,13759
2025-04-15 16:00:00,1.13123,1.13294,1.1264,1.12743,17905
2025-04-15 20:00:00,1.12744,1.12896,1.12664,1.12824,7566
2025-04-16 00:00:00,1.12793,1.13214,1.12792,1.13169,6908
2025-04-16 04:00:00,1.13169,1.13479,1.13163,1.1346,9446
2025-04-16 08:00:00,1.1346,1.13922,1.13381,1.13698,15334
2025-04-16 12:00:00,1.13697,1.13777,1.13405,1.13514,16190
2025-04-16 16:00:00,1.13516,1.13869,1.13496,1.13748,16643
2025-04-16 20:00:00,1.13737,1.14128,1.1359,1.13969,11843
2025-04-17 00:00:00,1.13966,1.14093,1.1365,1.13676,6634
2025-04-17 04:00:00,1.13677,1.13818,1.13554,1.13621,8835
2025-04-17 08:00:00,1.13622,1.13885,1.13434,1.13785,11748
2025-04-17 12:00:00,1.13782,1.13808,1.13351,1.13564,13882
2025-04-17 16:00:00,1.13565,1.13857,1.13383,1.13504,17940
2025-04-17 20:00:00,1.13504,1.13764,1.13409,1.13652,7308
2025-04-18 00:00:00,1.13635,1.13859,1.1359,1.13747,5898
2025-04-18 04:00:00,1.13742,1.1379,1.13685,1.13695,11056
2025-04-18 08:00:00,1.13694,1.13762,1.13572,1.13713,16454
2025-04-18 12:00:00,1.13712,1.1386,1.13677,1.13823,17608
2025-04-18 16:00:00,1.13822,1.13977,1.13757,1.13944,12006
2025-04-18 20:00:00,1.13945,1.13973,1.13904,1.13925,6499
2025-04-21 00:00:00,1.13951,1.14861,1.13927,1.14662,10229
2025-04-21 04:00:00,1.14662,1.15307,1.14651,1.15172,10182
2025-04-21 08:00:00,1.15172,1.15676,1.15048,1.1558,12318
2025-04-21 12:00:00,1.1558,1.1573,1.1513,1.15425,12432
2025-04-21 16:00:00,1.15424,1.15427,1.14817,1.15093,14292
2025-04-21 20:00:00,1.15093,1.15268,1.14934,1.15122,7961
2025-04-22 00:00:00,1.1508,1.15252,1.1482,1.14904,5978
2025-04-22 04:00:00,1.14904,1.15402,1.14855,1.153,9757
2025-04-22 08:00:00,1.153,1.15472,1.14832,1.14997,16610
2025-04-22 12:00:00,1.14997,1.15077,1.14614,1.147,14290
2025-04-22 16:00:00,1.14703,1.1492,1.14331,1.14338,15741
2025-04-22 20:00:00,1.14339,1.1454,1.14174,1.1419,8353
2025-04-23 00:00:00,1.14212,1.14257,1.1308,1.13974,13331
2025-04-23 04:00:00,1.13974,1.14151,1.13708,1.13899,11288
2025-04-23 08:00:00,1.139,1.14153,1.1371,1.14129,15479
2025-04-23 12:00:00,1.14129,1.14397,1.13861,1.14056,12354
2025-04-23 16:00:00,1.14055,1.1412,1.13282,1.13397,22488
2025-04-23 20:00:00,1.13397,1.13439,1.13103,1.13131,8459
2025-04-24 00:00:00,1.13148,1.13473,1.13132,1.13436,7062
2025-04-24 04:00:00,1.13432,1.13575,1.13323,1.13391,8190
2025-04-24 08:00:00,1.1339,1.13927,1.13305,1.13803,12017
2025-04-24 12:00:00,1.13804,1.13946,1.13579,1.13765,11338
2025-04-24 16:00:00,1.1377,1.1387,1.13475,1.13799,14380
2025-04-24 20:00:00,1.13798,1.13974,1.13637,1.13933,6860
2025-04-25 00:00:00,1.13814,1.13909,1.13468,1.13473,5935
2025-04-25 04:00:00,1.13473,1.13592,1.13156,1.1335,10060
2025-04-25 08:00:00,1.1335,1.13681,1.13216,1.13504,12509
2025-04-25 12:00:00,1.13504,1.13666,1.13341,1.13524,10639
2025-04-25 16:00:00,1.13523,1.13886,1.1333,1.13686,11943
2025-04-25 20:00:00,1.13686,1.13826,1.13568,1.13596,6114
2025-04-28 00:00:00,1.13585,1.13655,1.13398,1.13637,4158
2025-04-28 04:00:00,1.13637,1.13725,1.1343,1.13722,6998
2025-04-28 08:00:00,1.13722,1.13808,1.13295,1.13435,10800
2025-04-28 12:00:00,1.13435,1.13727,1.1341,1.13509,9804
2025-04-28 16:00:00,1.13509,1.14221,1.13395,1.14114,14607
2025-04-28 20:00:00,1.14114,1.14247,1.14002,1.1423,7457
2025-04-29 00:00:00,1.14185,1.14218,1.13992,1.13997,4501
2025-04-29 04:00:00,1.13997,1.14199,1.1374,1.13782,8220
2025-04-29 08:00:00,1.13782,1.14121,1.1376,1.13853,11584
2025-04-29 12:00:00,1.13853,1.14145,1.13701,1.14106,10728
2025-04-29 16:00:00,1.14106,1.14188,1.13789,1.14032,15341
2025-04-29 20:00:00,1.14032,1.14046,1.1376,1.13853,6648
2025-04-30 00:00:00,1.13818,1.13956,1.13767,1.13825,4987
2025-04-30 04:00:00,1.13825,1.13864,1.1355,1.13733,7533
2025-04-30 08:00:00,1.13732,1.13994,1.13622,1.13713,10213
2025-04-30 12:00:00,1.13714,1.13886,1.13559,1.1374,11742
2025-04-30 16:00:00,1.13737,1.13791,1.13232,1.13554,17135
2025-04-30 20:00:00,1.13555,1.13647,1.1317,1.13239,8149
2025-05-01 00:00:00,1.13254,1.13309,1.13188,1.13218,4841
2025-05-01 04:00:00,1.13218,1.13222,1.12997,1.13024,7227
2025-05-01 08:00:00,1.13025,1.13308,1.12874,1.13197,10355
2025-05-01 12:00:00,1.13197,1.1341,1.13082,1.13154,10052
2025-05-01 16:00:00,1.13151,1.13276,1.12659,1.12905,14291
2025-05-01 20:00:00,1.12905,1.12937,1.1275,1.12927,6670
2025-05-02 00:00:00,1.12846,1.12992,1.1274,1.12822,4781
2025-05-02 04:00:00,1.12825,1.13153,1.12784,1.13039,8637
2025-05-02 08:00:00,1.1304,1.13378,1.13024,1.13311,11090
2025-05-02 12:00:00,1.1333,1.13548,1.13037,1.13189,13566
2025-05-02 16:00:00,1.13187,1.13808,1.13147,1.13198,18332
2025-05-02 20:00:00,1.13198,1.13202,1.12924,1.12984,7506
2025-05-05 00:00:00,1.13006,1.13279,1.12901,1.13223,5686
2025-05-05 04:00:00,1.13232,1.13467,1.13226,1.13374,7846
2025-05-05 08:00:00,1.13374,1.13474,1.13113,1.1326,11483
2025-05-05 12:00:00,1.13264,1.13633,1.13262,1.13598,11139
2025-05-05 16:00:00,1.13599,1.13648,1.12991,1.13022,13033
2025-05-05 20:00:00,1.13022,1.13209,1.12972,1.13135,5562
2025-05-06 00:00:00,1.13126,1.13198,1.12808,1.12861,3681
2025-05-06 04:00:00,1.1286,1.13275,1.12799,1.13245,7884
2025-05-06 08:00:00,1.13245,1.13494,1.13135,1.13271,12011
2025-05-06 12:00:00,1.13271,1.13437,1.13052,1.13403,11300
2025-05-06 16:00:00,1.13402,1.13695,1.13262,1.13486,13008
2025-05-06 20:00:00,1.13489,1.13811,1.13489,1.13724,6710
2025-05-07 00:00:00,1.13637,1.13732,1.13253,1.13409,9226
2025-05-07 04:00:00,1.13409,1.13515,1.13262,1.13436,9946
2025-05-07 08:00:00,1.13435,1.13779,1.13429,1.1358,10985
2025-05-07 12:00:00,1.13578,1.13727,1.13472,1.13591,9517
2025-05-07 16:00:00,1.13591,1.13709,1.1337,1.13489,11042
2025-05-07 20:00:00,1.13488,1.13649,1.12915,1.1302,13512
2025-05-08 00:00:00,1.13032,1.13223,1.12998,1.131,4748
2025-05-08 04:00:00,1.131,1.1336,1.13082,1.1318,8633
2025-05-08 08:00:00,1.1318,1.13182,1.12702,1.12877,12574
2025-05-08 12:00:00,1.12877,1.13201,1.12753,1.12995,11620
2025-05-08 16:00:00,1.12996,1.13163,1.12204,1.1226,17058
2025-05-08 20:00:00,1.1226,1.12306,1.1212,1.12292,7747
2025-05-09 00:00:00,1.12201,1.12333,1.12132,1.12269,4580
2025-05-09 04:00:00,1.12269,1.12296,1.11965,1.12278,8601
2025-05-09 08:00:00,1.12278,1.12593,1.12182,1.12563,10554
2025-05-09 12:00:00,1.12563,1.126,1.12422,1.12539,10007
2025-05-09 16:00:00,1.12539,1.12927,1.12531,1.12585,12081
2025-05-09 20:00:00,1.12583,1.12662,1.12464,1.12474,4795
2025-05-12 00:00:00,1.11979,1.12391,1.11919,1.12386,7099
2025-05-12 04:00:00,1.12386,1.12427,1.12222,1.12274,8908
2025-05-12 08:00:00,1.12274,1.12359,1.10824,1.11375,21165
2025-05-12 12:00:00,1.1137,1.11418,1.10721,1.11134,18030
2025-05-12 16:00:00,1.11135,1.11345,1.10837,1.10846,16697
2025-05-12 20:00:00,1.10846,1.10967,1.10653,1.10873,7575
2025-05-13 00:00:00,1.10877,1.11065,1.10846,1.11045,5671
2025-05-13 04:00:00,1.11045,1.1117,1.10991,1.11168,8541
2025-05-13 08:00:00,1.11168,1.11243,1.11014,1.11118,11734
2025-05-13 12:00:00,1.11118,1.11313,1.1097,1.11307,10879
2025-05-13 16:00:00,1.11306,1.1183,1.11274,1.11757,16277
2025-05-13 20:00:00,1.11757,1.11945,1.11676,1.11873,5668
2025-05-14 00:00:00,1.11853,1.11972,1.11802,1.1192,4648
2025-05-14 04:00:00,1.1192,1.12006,1.11829,1.11885,9413
2025-05-14 08:00:00,1.11885,1.12521,1.11801,1.12386,14187
2025-05-14 12:00:00,1.12394,1.12656,1.12094,1.12252,13915
2025-05-14 16:00:00,1.12252,1.12347,1.11757,1.1189,16999
2025-05-14 20:00:00,1.11888,1.11969,1.11644,1.11731,7248
2025-05-15 00:00:00,1.11764,1.11943,1.1172,1.11918,4514
2025-05-15 04:00:00,1.11915,1.12013,1.11888,1.11928,7718
2025-05-15 08:00:00,1.11928,1.12278,1.11855,1.12101,11499
2025-05-15 12:00:00,1.12102,1.12139,1.11785,1.12098,11303
2025-05-15 16:00:00,1.12098,1.12238,1.11726,1.11808,15294
2025-05-15 20:00:00,1.11808,1.11892,1.11703,1.11854,5749
2025-05-16 00:00:00,1.11838,1.12083,1.11784,1.12048,4636
2025-05-16 04:00:00,1.12048,1.12087,1.11962,1.1203,6858
2025-05-16 08:00:00,1.12032,1.12195,1.11971,1.1199,10038
2025-05-16 12:00:00,1.11989,1.12087,1.11882,1.11971,9547
2025-05-16 16:00:00,1.11971,1.12056,1.11311,1.1145,13684
2025-05-16 20:00:00,1.11451,1.11615,1.11394,1.11602,5558
2025-05-19 00:00:00,1.11732,1.11986,1.11683,1.11973,6839
2025-05-19 04:00:00,1.11973,1.1199,1.11723,1.11839,7947
2025-05-19 08:00:00,1.11839,1.12592,1.11763,1.12573,12939
2025-05-19 12:00:00,1.12577,1.12882,1.12551,1.12568,13342
2025-05-19 16:00:00,1.1257,1.12652,1.12289,1.12353,13425
2025-05-19 20:00:00,1.12353,1.12447,1.12241,1.12428,4837
2025-05-20 00:00:00,1.12347,1.12433,1.12178,1.12279,3676
2025-05-20 04:00:00,1.12279,1.12512,1.12259,1.12421,8198
2025-05-20 08:00:00,1.12416,1.12777,1.12416,1.12583,12754
2025-05-20 12:00:00,1.12583,1.12671,1.12237,1.12344,10286
2025-05-20 16:00:00,1.12344,1.12698,1.12248,1.12567,13571
2025-05-20 20:00:00,1.12567,1.12848,1.12547,1.12833,5901
2025-05-21 00:00:00,1.12822,1.13014,1.1278,1.12954,5405
2025-05-21 04:00:00,1.12954,1.13396,1.12869,1.1329,9863
2025-05-21 08:00:00,1.1329,1.1353,1.13122,1.13224,13492
2025-05-21 12:00:00,1.13224,1.13618,1.13148,1.13346,12664
2025-05-21 16:00:00,1.13347,1.13542,1.13232,1.13403,13759
2025-05-21 20:00:00,1.13403,1.13628,1.13155,1.13299,9666
2025-05-22 00:00:00,1.13228,1.13434,1.13111,1.13272,7434
2025-05-22 04:00:00,1.13272,1.13448,1.13172,1.1333,10744
2025-05-22 08:00:00,1.13332,1.1342,1.12952,1.13018,15042
2025-05-22 12:00:00,1.13018,1.13149,1.12847,1.1295,13304
2025-05-22 16:00:00,1.12951,1.13089,1.12659,1.12693,16146
2025-05-22 20:00:00,1.12692,1.12856,1.12558,1.128,6801
2025-05-23 00:00:00,1.12764,1.12997,1.12764,1.1297,4849
2025-05-23 04:00:00,1.1297,1.13208,1.12951,1.13179,7786
2025-05-23 08:00:00,1.13179,1.13446,1.13082,1.1342,10186
2025-05-23 12:00:00,1.1342,1.13755,1.12974,1.13335,19090
2025-05-23 16:00:00,1.13334,1.13596,1.13108,1.13582,15160
2025-05-23 20:00:00,1.13582,1.13693,1.13516,1.13639,6183
2025-05-26 00:00:00,1.13638,1.13976,1.13603,1.13969,7929
2025-05-26 04:00:00,1.13968,1.14187,1.1388,1.14093,9867
2025-05-26 08:00:00,1.14092,1.14185,1.13829,1.13845,10217
2025-05-26 12:00:00,1.13846,1.13868,1.13689,1.13752,6268
2025-05-26 16:00:00,1.13752,1.13855,1.13732,1.13833,5311
2025-05-26 20:00:00,1.13834,1.13878,1.13785,1.13868,1578
2025-05-27 00:00:00,1.13816,1.14029,1.13797,1.14,4396
2025-05-27 04:00:00,1.14,1.14071,1.13777,1.13783,6954
2025-05-27 08:00:00,1.13788,1.13929,1.1337,1.13488,13288
2025-05-27 12:00:00,1.13485,1.13677,1.13407,1.13666,10527
2025-05-27 16:00:00,1.13666,1.13753,1.13233,1.13316,12829
2025-05-27 20:00:00,1.13315,1.13387,1.13264,1.13291,5280
2025-05-28 00:00:00,1.13258,1.13451,1.13252,1.13343,4193
2025-05-28 04:00:00,1.13343,1.13388,1.13005,1.1306,10294
2025-05-28 08:00:00,1.1306,1.13342,1.12954,1.13321,11125
2025-05-28 12:00:00,1.13321,1.13406,1.13074,1.13109,10199
2025-05-28 16:00:00,1.1311,1.13246,1.12838,1.1294,14123
2025-05-28 20:00:00,1.1294,1.13007,1.12843,1.1293,6237
2025-05-29 00:00:00,1.12912,1.12971,1.12101,1.12347,11564
2025-05-29 04:00:00,1.12345,1.1257,1.12234,1.12477,10953
2025-05-29 08:00:00,1.12477,1.12826,1.1231,1.12718,12607
2025-05-29 12:00:00,1.12718,1.13497,1.12679,1.13493,12730
2025-05-29 16:00:00,1.13493,1.13799,1.13393,1.13714,15095
2025-05-29 20:00:00,1.13714,1.13843,1.13607,1.13685,5989
2025-05-30 00:00:00,1.1366,1.13847,1.13642,1.13725,5809
2025-05-30 04:00:00,1.13725,1.13898,1.13456,1.1346,8857
2025-05-30 08:00:00,1.1346,1.13544,1.13234,1.13239,11237
2025-05-30 12:00:00,1.13239,1.13585,1.13231,1.1346,11891
2025-05-30 16:00:00,1.1346,1.13585,1.13125,1.13503,16950
2025-05-30 20:00:00,1.13503,1.13671,1.13447,1.13467,6827
2025-06-02 00:00:00,1.13453,1.13746,1.13442,1.13686,6318
2025-06-02 04:00:00,1.13686,1.1382,1.13543,1.13653,8681
2025-06-02 08:00:00,1.13653,1.14367,1.13637,1.14201,11529
2025-06-02 12:00:00,1.14201,1.14369,1.1409,1.14182,10998
2025-06-02 16:00:00,1.14182,1.14497,1.14043,1.14185,14294
2025-06-02 20:00:00,1.14182,1.14461,1.1416,1.14419,6069
2025-06-03 00:00:00,1.1437,1.14545,1.14345,1.14433,4491
2025-06-03 04:00:00,1.14433,1.14433,1.1416,1.14253,8256
2025-06-03 08:00:00,1.14253,1.14322,1.14054,1.14115,10349
2025-06-03 12:00:00,1.14115,1.1418,1.13771,1.13819,9887
2025-06-03 16:00:00,1.13821,1.13949,1.13641,1.13733,13362
2025-06-03 20:00:00,1.13733,1.13817,1.13677,1.13716,4221
2025-06-04 00:00:00,1.13695,1.13891,1.13684,1.13825,4997
2025-06-04 04:00:00,1.13825,1.13931,1.13648,1.13667,8660
2025-06-04 08:00:00,1.13667,1.14038,1.13571,1.13994,10775
2025-06-04 12:00:00,1.13994,1.1411,1.13749,1.14092,10694
2025-06-04 16:00:00,1.14094,1.14343,1.13928,1.1433,13628
2025-06-04 20:00:00,1.1433,1.14335,1.141,1.14202,4943
2025-06-05 00:00:00,1.14142,1.14294,1.14136,1.1429,4589
2025-06-05 04:00:00,1.14291,1.14348,1.14078,1.14103,8433
2025-06-05 08:00:00,1.14106,1.1425,1.14044,1.14128,9128
2025-06-05 12:00:00,1.14125,1.14485,1.14097,1.14294,12028
2025-06-05 16:00:00,1.14294,1.14948,1.14185,1.14478,19594
2025-06-05 20:00:00,1.14478,1.14482,1.14311,1.14438,6965
2025-06-06 00:00:00,1.14444,1.14572,1.14395,1.14502,4317
2025-06-06 04:00:00,1.14502,1.14522,1.1433,1.14399,6586
2025-06-06 08:00:00,1.14398,1.14423,1.14115,1.14145,8817
2025-06-06 12:00:00,1.14146,1.14311,1.13833,1.13967,11963
2025-06-06 16:00:00,1.13967,1.14162,1.13716,1.13871,17361
2025-06-06 20:00:00,1.13872,1.14018,1.13845,1.13926,5483
2025-06-09 00:00:00,1.13956,1.14112,1.139,1.13937,3874
2025-06-09 04:00:00,1.13937,1.14251,1.13937,1.14183,6524
2025-06-09 08:00:00,1.14183,1.1436,1.1412,1.14283,7923
2025-06-09 12:00:00,1.14283,1.14391,1.13944,1.14003,8111
2025-06-09 16:00:00,1.13996,1.14256,1.13864,1.14245,9148
2025-06-09 20:00:00,1.14244,1.14308,1.14184,1.14184,4242
2025-06-10 00:00:00,1.14202,1.14355,1.14175,1.14242,3871
2025-06-10 04:00:00,1.14242,1.14282,1.13862,1.13994,8309
2025-06-10 08:00:00,1.13994,1.14147,1.13728,1.14082,12197
2025-06-10 12:00:00,1.14082,1.14403,1.14035,1.14321,9062
2025-06-10 16:00:00,1.14321,1.14475,1.14156,1.14235,10082
2025-06-10 20:00:00,1.14242,1.14365,1.14164,1.14249,4551
2025-06-11 00:00:00,1.14228,1.14396,1.14203,1.14208,6037
2025-06-11 04:00:00,1.14208,1.14268,1.14059,1.14156,7069
2025-06-11 08:00:00,1.14156,1.14384,1.14054,1.14307,8552
2025-06-11 12:00:00,1.14307,1.14893,1.14228,1.14604,12008
2025-06-11 16:00:00,1.14604,1.14958,1.14529,1.14895,13355
2025-06-11 20:00:00,1.14896,1.14994,1.14793,1.1487,6827
2025-06-12 00:00:00,1.14823,1.15265,1.14823,1.15211,6285
2025-06-12 04:00:00,1.15211,1.1529,1.15064,1.15152,9326
2025-06-12 08:00:00,1.15145,1.15472,1.15059,1.15442,12435
2025-06-12 12:00:00,1.15441,1.16316,1.15401,1.16098,16458
2025-06-12 16:00:00,1.16095,1.1617,1.1567,1.15761,14700
2025-06-12 20:00:00,1.15759,1.15871,1.15637,1.1586,6077
2025-06-13 00:00:00,1.15825,1.16144,1.15395,1.15587,10137
2025-06-13 04:00:00,1.15587,1.15601,1.1514,1.15252,14228
2025-06-13 08:00:00,1.15252,1.15606,1.15118,1.15286,14469
2025-06-13 12:00:00,1.15285,1.15357,1.14889,1.15163,13677
2025-06-13 16:00:00,1.1516,1.15694,1.15013,1.15544,12783
2025-06-13 20:00:00,1.15544,1.15554,1.15334,1.1547,7688
2025-06-16 00:00:00,1.15315,1.15475,1.15261,1.15347,9687
2025-06-16 04:00:00,1.15343,1.15443,1.15236,1.15358,8368
2025-06-16 08:00:00,1.15358,1.15865,1.15358,1.15785,12016
2025-06-16 12:00:00,1.15783,1.15858,1.15697,1.1584,9408
2025-06-16 16:00:00,1.1584,1.16146,1.15783,1.15839,13679
2025-06-16 20:00:00,1.15839,1.15849,1.15543,1.15616,5926
2025-06-17 00:00:00,1.15592,1.15645,1.15425,1.15497,7031
2025-06-17 04:00:00,1.15497,1.15672,1.15457,1.1561,8025
2025-06-17 08:00:00,1.1561,1.15724,1.15453,1.15512,9852
2025-06-17 12:00:00,1.15516,1.15797,1.15478,1.15503,10132
2025-06-17 16:00:00,1.15503,1.15694,1.14989,1.15028,14434
2025-06-17 20:00:00,1.15029,1.15086,1.14745,1.1484,10244
2025-06-18 00:00:00,1.14776,1.14967,1.14745,1.14923,5890
2025-06-18 04:00:00,1.14921,1.15079,1.14894,1.15056,7876
2025-06-18 08:00:00,1.15055,1.15234,1.14984,1.1502,9686
2025-06-18 12:00:00,1.1502,1.15167,1.14918,1.15061,9576
2025-06-18 16:00:00,1.15057,1.15301,1.14843,1.1503,13962
2025-06-18 20:00:00,1.1503,1.15292,1.14606,1.14794,15691
2025-06-19 00:00:00,1.14723,1.14887,1.14712,1.14809,5957
2025-06-19 04:00:00,1.14809,1.14818,1.14508,1.14693,8782
2025-06-19 08:00:00,1.14693,1.14792,1.14462,1.14765,11891
2025-06-19 12:00:00,1.14765,1.14874,1.14676,1.14774,10024
2025-06-19 16:00:00,1.1477,1.14844,1.14545,1.14566,8521
2025-06-19 20:00:00,1.14566,1.15,1.14554,1.14987,3790
2025-06-20 00:00:00,1.14858,1.15239,1.14858,1.15228,5549
2025-06-20 04:00:00,1.15227,1.15323,1.15111,1.1527,8083
2025-06-20 08:00:00,1.1527,1.15296,1.15099,1.15225,9819
2025-06-20 12:00:00,1.15224,1.15348,1.15058,1.15127,9568
2025-06-20 16:00:00,1.1513,1.15371,1.14951,1.15359,12433
2025-06-20 20:00:00,1.15359,1.15439,1.15137,1.15214,5955
2025-06-23 00:00:00,1.14563,1.15072,1.14563,1.14892,8989
2025-06-23 04:00:00,1.14892,1.15067,1.14723,1.14903,9695
2025-06-23 08:00:00,1.14907,1.15209,1.14802,1.14817,12596
2025-06-23 12:00:00,1.14817,1.14828,1.14535,1.14675,12402
2025-06-23 16:00:00,1.14675,1.15574,1.14648,1.15446,18591
2025-06-23 20:00:00,1.15447,1.15813,1.15405,1.15779,10454
2025-06-24 00:00:00,1.15761,1.16086,1.15726,1.15992,8399
2025-06-24 04:00:00,1.15993,1.16141,1.15866,1.16063,8936
2025-06-24 08:00:00,1.16062,1.16222,1.15799,1.15926,14396
2025-06-24 12:00:00,1.15926,1.1618,1.15919,1.16006,10944
2025-06-24 16:00:00,1.16006,1.16414,1.15821,1.1624,16124
2025-06-24 20:00:00,1.16238,1.16324,1.16082,1.16105,6727
2025-06-25 00:00:00,1.16072,1.16267,1.16034,1.16251,4985
2025-06-25 04:00:00,1.16251,1.16313,1.16109,1.16137,7430
2025-06-25 08:00:00,1.16138,1.16226,1.15899,1.16099,9715
2025-06-25 12:00:00,1.16098,1.16133,1.15901,1.15928,8906
2025-06-25 16:00:00,1.15928,1.15953,1.15902,1.15936,213
